data,datas,label
8,역시 우펴편이 이기는게 재미있지,2022.07.27
8,앞부분은 생각보다 좀 지루했어요... 근데 그만큼 후반부에 집중할 수 있어서 좋더라구요... 특히 해상전 나오는 영화는 많이 없다보니 구현한 것들이 너무나도 좋았습니다... 근데 실제로는 영화에서보다 더 멋드러지게 ...,2022.07.27
10,전작보다 더욱 발전한 영화,2022.07.27
10,간만에 재미있게 본 영화입니다추천합니다~ 올여름 최고의 영화입니다,2022.07.27
6,전작에 비해 발전한것이 눈에 보이는 영화,2022.07.27
10,초중반내용이 잔잔하지만 후반부 대첩장면은 지금껏 만든 한산도 대첩영상 퀄리티중 최고라 생각합니다. 하지만 드라마에 나온 칼의노래 같은 상징적인 브금이 첨가됐으면 좀더 좋았을것 같단 생각이 들었습니다.,2022.07.27
1,포디로 보니 더 재밌었어요,2022.07.27
9,ljh0****,2022.07.27
9,전작의 단점을 개선한 속편.,2022.07.27
9,초중반은 약간 지루할수 있으나 후반부 전투신은 좋았습니다,2022.07.27
8,영화에서 자주볼수없는 해전을 봐서 좋습니다.,2022.07.27
10,속편 나오길 애타게 기다리고 있었는데..후반 전투씬 좋았어요~,2022.07.27
10,초반에는 살짝 졸렸지만 그 이후로는 눈을 뗄 수 없었던 영화였습니다.,2022.07.27
10,"잔잔하지만 몰입감이 좋았고, 배우들의 연기가 돋보였다. 바다를 다 cg로 만들었다는걸 보니 정말 기술이 많이 발전했구나 싶다",2022.07.27
8,애국심 돋는 영화예요ㅎㅎ,2022.07.27
8,재밌아요,2022.07.27
10,후반부 연출 기가 맥힘다 꼭 극장에서 보쇼,2022.07.27
6,"이순신 장군이 압도적으로 이긴 전투를 긴장감 있게 만들기 어렵긴 하죠. 그런면에서 영화가 살짝 아쉬움. 더 재밌게 만들 수 있었을텐데..가장 기억에 남는 장면은 개인적으로 해상씬보다는 왕은 도망가고,전황이 매우 어려...",2022.07.27
10,애국심이 불타오르는,2022.07.27
10,칼의노래 Ost 저작권 돈내고 사옵시다 노량에서 한번틀어줘요,2022.07.27
1,4D로봤어요. 재밌어요!,2022.07.27
1,국뽕에... 취한다...,2022.07.27
1,화려한 배우 라인업중 돋보이는 변요한.,2022.07.27
1,명량의 지저분한 감정선 싹 빼고 전쟁만 진하게 우려낸 웰메이드,2022.07.27
10,후반전에 전투씬  말고는 기대치에 못미친박해일의 존재감이 드러나지 않은  여러모로 아쉬웠던 영화,2022.07.27
1,명량 보다 잼있고 자막 필요함,2022.07.27
10,"개인적인 견해는 다 다르겠지만전 참 실망 했습니다 다들 찬양하는 cg부분도 우리 관객 수준이 많은 헐리우드 작품들로 인해 높아 졌음에도이정도 수준은 관객을 무시했다 수준이고각 인물들의 고뇌,고통,각 다른 사정등등...",2022.07.27
1,"일본과 전쟁을 하는 장면이 되게 조마조마하게 영화를 관람한거같네요. 결국 바다의 성을 만드는 장면이 너무 멋있었습니다. 만들고 나니 더 강해지는 모습이 너무 감명 받게 되었고, 다른 장군들은 대포를 쏘라고 막 말하는...",2022.07.27
9,gnss****,2022.07.27
10,비교적 담백하게 진행되는 점이 명량보다 나았습니다,2022.07.27
10,전투씬이 너무 멋졌습니다. 이순신장군을 다시금 기억하고 존경하게 됩니다.,2022.07.27
9,오프닝과 마지막 부분이 좋아요,2022.07.27
10,재밌어요.,2022.07.27
10,21th****,2022.07.27
8,와... 실망을 금할길 없네요 kbs 드라마 불멸의 이순신때문에 그런지 명량도 그렇고 한산도 그렇고 재미있지가 않네요 특히 마지막 장면에서 웅치전투에서 싸워라 대사치다가 죽고 준사는  도망치다  배가 불탔는데  죽었...,2022.07.27
10,ian3****,2022.07.27
10,tlaw****,2022.07.27
8,거북선만으로 볼 가치가 있음,2022.07.27
10,거북선에 약점이 있다니 ㅠㅠ,2022.07.27
10,재밌어요~,2022.07.27
10,역시 명량 후속작 4DX SCREEN 으로 봤는데 압도적이다,2022.07.27
10,후반을 위한 성실한 빌드업!,2022.07.27
6,해상 전투 장면은 명량보다 훨씬 좋음. 워낙 제대로 된 사료가 적은 상황에서 한산대첩을 그런대로 잘 살려낸 것 같음. 그런데 역사적 상황을 잘 모르는 관람객이라면 좀 보기 어려운 부분도 있어 보임. 특히 12세인데 ...,2022.07.27
10,7-80년대 군부독재 홍보용 배달의 기수 보는 줄 알았다. 국뽕도 이쯤되면 병이다. 글고 인터넷 매진 가까워 겨우 구석 좌석 예매하고 갔는데 막상 가보니 1/3 정도만 찼더라. 초반 여론 조작하려는 사재기 의심된다....,2022.07.27
10,4DX로 보세용(왜구체험 가능)변요한배우님 대사 넘 많아서 고생 많았을듯ㅠ담백하게 잘 봤습니다~,2022.07.27
1,이전작보다는 낫지만 버리지 못한 것도 있다..,2022.07.27
1,백성 버리고 도망간 선조가 봤으면 한다멋진 영화입니다.학익진이 무엇인지 알게 해주셨습니다.,2022.07.27
1,전편보다 훨씬 담백해진 재미,2022.07.27
1,사운드랑 영상이 좋습니다. 후반부가 재밌네요.,2022.07.27
6,좋아요좋아 괜찮아요,2022.07.27
6,warm****,2022.07.27
10,너무 재미있고 시원했습니당 ㅎ,2022.07.27
10,국뽕이 차오릅니다 잘봤어요!,2022.07.27
1,국뽕의 향연! 박해일배우는 정말 팔색조같은 배우다. 초반은 조금 지루하지만 해전씬은 탑건과 비교해도 손색이없다!,2022.07.27
10,인간이순신이아닌 지장 이순신의 모습 그리고 해전이란 이런것이다를 보여줬다,2022.07.27
1,무조건 영화관에서 봐야 할 영화국뽕이 차오른다,2022.07.27
1,khjq****,2022.07.27
1,mari****,2022.07.27
1,"해전이 너무나 압도적으로 다가와 재밌었지만, 와카지키와 일본 분량이 너무 많다. 용의 출현이 아니라 변요한의 출현 같은 느낌? 카토 이야기도 쓸데없고, 쓸데없는 일본 이야기가 너무 많다. 와카자키를 이순신 장군님에 ...",2022.07.27
10,nd01****,2022.07.27
10,sos2****,2022.07.27
10,hyun****,2022.07.27
10,asam****,2022.07.27
7,"스토리는 다 알고 있어서 어떻게 풀어낼까 궁금했는데, 명량만큼의 감동은 없었던 것 같습니다.등장인물들의 중요도가 크지 않고 이순신에맞 초점이 맞춰진듯 느껴지고, 세작들의 개연성도 좀 떨어져보입니다.결정적으로 캐스팅이...",2022.07.27
10,개인적으로 초반엔 지루한감이 있었어요 요즘 트렌드는 지루한감 없이 짧고 빠른 스토리인데 개인적으로 너무 길더라구요.. 최근에 잘 된 영화중 하나가 범죄도시인데 지루한거 없이 깔끔하고 시원시원한 스토리여서 대박이 터졌...,2022.07.27
10,그래도 최민식을 따라갈 배우는없다.명량은 정말로 보는 내내 가슴이 메어지고 눈물이 났지만. 한산은 그런맛아 없었다.거북선등장신과 김향기가 서찰을 전해줄때 잠시 울컥한 정도? 정말 1편의 진구와 이정현의 케미가 최고였...,2022.07.27
5,보는 내내 국뽕 이순신뽕 거북선뽕이 차오름...특히 마지막 40분간은 스크린에서 눈을 뗄 수가 없다멋있어서 이거지 그렇지 ㅠㅠㅠ 를 외침왜군 중에서는 조재윤이 눈에 띄었음... 일본 고어를 잘해서 오? 했음무튼 더운...,2022.07.27
6,made****,2022.07.27
6,이순신 생애를 영화 상영시간 안에 다 느끼기엔무리가 있어서 별 반개 뺐어요. 나름 고증을 잘한 영화라 마음에 들었습니다. 손현주 원균은 빼박이네요. 변요한 연기가 이순신을 잡아먹고 다만 아쉬운 점은 항왜라는 인물이 ...,2022.07.27
6,dhwn****,2022.07.27
6,전체적으로 명량 후속은 조금 강인함 보다는 부드러움 이었고 배역들 아쉬움이 너무 큰거 같네요 원균에 손현준이 이순신 이였다면  전체적인 배역들 포지션이 엉켜서 아쉬움이 큰거 같네요 귀선은 비중이 좀 적은거 같다는 생...,2022.07.27
10,aa69****,2022.07.27
10,지나치지 않은 국뽕 한스푼명량의 피드백 잘 반영,2022.07.27
10,재밌게 봤습니당 추천,2022.07.27
9,영화비가 아깝지 않은데 그 새끼 최고업적때문에 심란함 왜 같은 시대에 살았니...?,2022.07.27
10,한국 영화에서도 이정도 CG 스케일이 나오다니 놀랍네요.,2022.07.27
10,재밌게 봤습니다. 마지막편도 기대되네요,2022.07.27
10,명량보다 재밌지만 불멸의 이순신만큼은 아니었습니다. 마지막에 해상전투씬을 제외하고는 그저 그랬어요.. 괜찮은 정도의 영화인데 명작은 아닙니다.개인적으로 이순신을 다룰거면 더 훌륭한 감독이 더 완성도 높은 영화로 만들...,2022.07.27
10,"공갈빵마냥 매우 커보이나 막상 먹으면허기진 영화.관람중 화려함뒤에 관람후 허탈함이 드는건 왜일까? 거북선 등장신과 학익진도 만드는 장면  두 시간 동안 저거말고 볼게 아무것도 없고 차라리 제목을 ""와키자카와 ...",2022.07.27
10,sssi****,2022.07.27
10,chj1****,2022.07.27
10,kkjh****,2022.07.27
10,"해전외에는 그닥 볼게 없는 영화. 스토리도 진부하고 거북선과 학익진이 등장하는 과정도 별로다. 박해일은 시종일관 똑같은 표정으로 일관할 뿐 별다른 연기를 보여주지 않아, 이순신의 고뇌가 느껴지지 않는다. 이런 영화를...",2022.07.27
9,xopp****,2022.07.27
10,앞의 부분은 재미없었지만 후반부가 너무 재미있었어요,2022.07.27
10,앞만 보고 질주하는 팝콘 무비... 시간 가는 줄 모르고 봤어요그러나 좋은 영화라고 딱 잘라 말하긴 어렵네요아무튼 재밌게 봤어요!,2022.07.27
10,전작보다 좋아진 점도 많고 나빠진 점도 몇 보이는 조금 아쉬운 영화 재미는있다!,2022.07.27
10,이 영화 좋다 좋아,2022.07.27
10,한산 영화 잘 봤습니다. 역시 바다에서의 전투 장면이 인상적이네요,2022.07.27
10,해전은 극장에서 볼만하네요.,2022.07.27
10,엄청 재밌진 않았지만 배우들의 연기가 훌륭하고 후반부 연출이 좋았습니다.,2022.07.27
10,한산: 용의 출현,2022.07.27
10,"왠 망작인가요? 와.. 이건 아니지 않나요?명량생각하고 방금 보고왔는데 보다 잠들정도로 지루하고 재미없었습니다. 이순신은 영화내내 무게만잡고 연기는 너무 어색하고, 와키자카는 어색한 일본어 발음에 내용도 없고 무슨 ...",2022.07.27
10,명량은 재밌게  봤는데  한산은...  너무 기대했나   거북선 이란 신차를   소개하는걸 본  느낌   8년이라 하아....   그래도 해상신은 볼만   했어요,2022.07.27
10,taeb****,2022.07.27
1,이게 실화라니 캡틴충무공 만세,2022.07.27
1,전투씬은 화려하나 이것말고는 볼게 없음. 전체적으로 밋밋함,2022.07.27
5,"배우들의 연기는 좋으나 스토리가 너무 답답,,고구마  먹는 듯한 전개에 후반부 해전 전투씬도 크게 통쾌하지는 않았음.",2022.07.27
1,평작 그 이하 일수는 있으나 그 이상은 아님,2022.07.27
1,지루함 잼없음 격투신빼곤 그닥~~ㅠ,2022.07.27
10,"호평일색의 후기들을 읽자마자 바로 예매하여 극장 방문을 감행한 것인데, 생각보다 지루했습니다. 전반적으로 캐릭터 개개인에 대한 서사가 너무 부족했던 탓 아닌가 싶기도 하고, 하품 한 세 번 정도는 한 것 같네요. 후...",2022.07.27
10,이순신장군의 침착하고도 놀라운 전술의 승리,2022.07.27
10,볼만함 막 기대는 안하고 보는게 좋음,2022.07.27
10,자막이 있어서 좋았어용~,2022.07.27
10,이왜진!!국뽕이 차오른다~ 명량보다 훨씬 나음,2022.07.27
5,큰 화면으로 보면 더 재밌다요,2022.07.27
10,kaes****,2022.07.27
10,yky4****,2022.07.27
1,이순신 다루는 영화인데 이순신은 안다루고 일본장수들을 더 다룸 국뽕팔이하려고 악당인 일본쪽들이 얼마나 센지 강조하지만정작 주인공 이순신은 뭐가 대단한건지 모르겠음 해전연출은 뛰어나지만 거북선 전과 과장이 너무 커서 ...,2022.07.27
10,79_a****,2022.07.27
10,"이렇게 대단한 역사와 소재를 가지고 억지 감동 끼워 맞추기, 웃픈 등장, 외국인들이 보면 거북선의 위엄이 전혀 느껴지지 않을 법한 설정이었습니다. 거북선 등장 후 적군 초토화, 끝. 등장도 음악부터 장면들 전부 너무...",2022.07.27
10,"명량의 뜨거움은 없고, 일본의 잔학함에 대한 표현도, 그에 대항해 한맺힌 저항을 하는 조선의 의지도 크게 와닿지 않았다. 그저 명령에서의 영광을 등에 업고 이순신이라는 매체라면 무조건 흥행한다라는 공식속에 여러 스타...",2022.07.27
2,pmjl****,2022.07.27
1,이 작품은 다들 이순신의 완벽한 승리라는건 알고 들어간 작품이기 때문에 재미가 반감될수 있지만그럼에도 불구하고 초반 이순신의 인내와 빠른 첩보전 그리고 후반부 전투씬에서 이순신과 와키자카의 전략 그리고 인내력 싸움이...,2022.07.27
8,전투전 총지휘관들의 승리를 향한 능지싸움 조아따.명량 때 보기 거북했던 억지감동은 사라지고 진심감동만 존재했따.쿄쿄 메쿠라부네 쿄쿄쿄충++××++××+++××++파++××++××++1!!!쾅으 아 악 보..복카이센!...,2022.07.27
4,lhs0****,2022.07.27
4,xgml****,2022.07.27
1,apcs****,2022.07.27
1,gksw****,2022.07.27
10,초반에 약간 느슨하게 느껴지지만 그건 역사를 모르는 제 탓인것 같구요왜 해전이 일어나는지를 알게 되면서영화가 긴장감을 주더라구요왜3천명으로 약6만명의 조선 군사를 몰살시킨 변요한과 전라좌수영 이순신의 지략 대결흥미진...,2022.07.27
6,grtr****,2022.07.27
5,khin****,2022.07.27
7,dlck****,2022.07.27
6,미쳤는데...액션도 액션인데 명량의 전 이야기다보니 알게모르게 떡밥?풀어내는게 기가막힘...오랜만에 영화끝나고 오메~하면서 나온 영화임,2022.07.27
7,솔직히  명량 에서  최민식이 넘사벽이고와키자카 조진웅을  넘을까  걱정했는데기우였습니다  변요한  진짜 연기 장난없습니다다음 시리즈도  기대하게  만드네요 아그리고  처음에  손현주 원균으로  비꼬는  장면  연기...,2022.07.27
4,arod****,2022.07.27
2,ekqs****,2022.07.27
10,99i4****,2022.07.27
6,son9****,2022.07.27
2,한산영화가 한국했다.전편과 비교되는 영화스토리가 너무 진부하고 영화 전반적인 내용이 편집을 잘못한거 같은 느낌이 많이 들게 했습니다. 스토리 전개는 너무 느리고 마지막 해상씬 20여분만 볼만한 했다.3부작이는 기대는...,2022.07.27
5,마지막 전투장면이 몰입감이 좋았습니다.,2022.07.27
10,와키자가를 연기한 배우 빼고 왜 굳이 썻나싶음 특히 이순신을 연기한 박해일? 인가 하는 배우는 그자리에 아무나 갖다놔도 그정도 했을거같음그냥 이순신장군이라는 전설적인 인물을 이렇게 밖에 못살렸나 싶음특히 항왜가 투항...,2022.07.27
