document	label
카리스마는 명량   재미는 한산  다양한 배우분들이 나오셔서 좋았습니다마지막 끝냔때  웅치 전투에  황진 장군 나오신거는 실역사는 아니지만 디테일 좋았구요  보는 내내 너무 재밌었습니다다음에는 고바야카와 vs 정담,황박,변응정,이복남 4장군의 필사의  결사대 간  전투 영화도 나왔으면 좋겠습니다 ㅎ  이번 영화로 많은분들께서 일본의 수륙병진 작전으로 조선은 절체절명의 위기였고 당시 둘중 한곳만 뚫려도 이씨왕조는 멸망했을것   선조25 임진 7월 전라도를 지키던 장수들이 대단히 중요한 영웅들이었다는것 가슴속 새겨가셨으면 합니다 ㅎ극중 와키자카가 고바야카와를 비슷한 급 장수인것처럼 대하던데 고바야카와 다카카게 는 기존 명문다이묘 였고 도요토미정권 다섯 고다이로 이며야스하루는 극중 한산해전 도중 야스하루가 학익진을 향해 돌격할때 기마병단 회상씬이 나오는데 그전투는 시즈가타케 전투로 거기서 전공을 세워  7본창이라 불리는 신진세력이라급수로 굳이 따지면 포스타와  사단장급의 차이가 있었습니다~	1
어릴땐 거북선을 왜 무서워하는지 몰랐는데 실제로 보면 개무섭긴 하겠다.. 아무리 건축물이라곤 해도 거대한 용 머리 모양을 직관해서 보는건데 ;;;	1
개인적인 생각은..드라마 불멸의 이순신 이순신 역을 맡았던 김명민이 한번 더 영화에서 이순신 역할을 맡아주었으면..ㅜㅜ	1
전 너무 감동적이였어요.	1
진짜 너무 기대됨	1
보고왓는데 불멸의 이순신이랑 또 다른 느낌이라 좋았습니다 그리고 사운드에 사로잡힐정도로 사운드가 압권입니다 ㅋㅋㅋ	1
김시선의 시선으로 바라본 영화 풀이는 항상 '옳다'!!	1
전투씬은 ㄹㅇ 지림	1
보는데 살짝 눈물날뻔 했습니당 ~ 잘봤어요어서 노량도 나왔음 좋겠어요	1
다들 잘 보시고 이미 다 얘기 하신것 같은데 저는 개인적으로 후속작이 나온다면 노량 해전보단 그전에 3대대첩중 하나인 충무공 김시민 목사가 주인공인 (진주대첩)이 영화로 나왔으면 합니다. 인지도는 적지만 전투 내용으로 보면 예를 들면 (시작부터 암울한 상황 진주성 상황, 김시민의 철저한 준비, 양측의 세세한 심리전 묘사,  유숭인의 희생, 백성들과 함께 극렬한 저항, 곽재우의 외부에서의 활약, 총공세 직전 아이가 알려주어 준비하였다는 극적인 이야기, 결국 일본군의 궤멸과 수성에 성공했지만 김시민의 전사)까지 그리고 해전만 나오면 좀 그래서 육지 전투도 나오면 신선하겠다 싶어서 이렇게 적었습니다.	1
오늘도 알람뜨자마자 달려온 구독 영화친구들 고맙습니다 진짜 ㅜ	1
영화 보고 와서 다음날 부모님 예매 바로 해드렸습니다. 연기 구멍이 하나도 없고 다들 그 캐릭터에 타당성있는 역할을 맡고 있더라고요.다만... 마지막 그... 둘의 대사를 넣었어야 했을지	1
덕분에 재미있게 보고 왔습니다감사합니다^^~	1
영화한산:용의출현 오늘  개봉해서 보고왔습니다이순신장군님은 나라를위해서 적군들이랑 싸우시는게 용맹스러운 장군님이다존경합니다 판옥선,거북선도 멋지게발사하였다	1
이순신장군의 이야기는 리더에 따라 결과가 어떻게 달라지는지 보여줍니다 지금 우리의리더는 이순신이 아닌 원균의 모습만 보이네요ㅠㅠ	1
칠첝량 해전은  세계 역사상 치욕의 패배 일본에서 잉란 3대첩 선정 참으로 안타까운 원균 그도 어 쩔수 없는 싸움  피할수 없는 싸움에 나선 칠천량 해전은  대한민국  역사상 수치 라는 것 아시낭ᆢ	1
어떤 해전인지는 기억이 안나는데와키자카 야스하루가 이순신장군에게참패하고 외딴섬에서 미역만 먹으며 버틴것을현재까지도 일본 와키자카 가문에선참패한날마다 미역국을 먹는다하더군요	1
학익진 펼치는 과정이 잘못 표현 된 점, 진을 완성하고 그 후 벌어질 치열한 전투과정은 다 생략한체 일제사 한 방으로 마무리한 점이 매우 아쉬웠음. 	0
훌륭한 묘수도 훈련이 안되었다면 악수가 되는법 즉 늘 실전과 같은 훈련 만이 답이다.	1
일본의 대륙침략과 아시아 정복의 야망을 300년간 멈추게 한 사나이, 충무공 이순신 장군!	1
이순신의 무게가 좀 부족일본 장수의 열연상대적 그렇다는 말이고요두배우다 괜찮음옥에 티라 말할까?몰입도가 있었던 영화였음명랑만큼 좋았음	1
기만술..  진짜 한산도대첩에 절대적이였던 한수	1
아쉬운점이순신장군이한산섬달밝은밤에 한구절이라도 을퍼주셨다면 정말 좋았을텐데...	0
믿고보는 김시선님 영화소개	1
무조건 이순신장군영화는 의리로 극장에서 봐야됨	1
지금 보고 왔네요.잘 만들었습니다.영화 초반 아무래도 스토리 인과관계를 구축하다보니 다소 (영화 전개상의) 느슨함?은 있었지만...	1
최고였어요. 어제 리클라이너  좌석에서 보다가 거북선 나올때 기립박수 칠뻔.한번더 보러가야겠어요	1
가장 많이 갖고 잇던 조선 수군 배를 자침 시키고 육지로 도망친 원균조선수군을 거제도 칠천량에서 몰살 시키신 원균장군님 임난때 경상우수사가 전라 좌수사인 이순신 장군 보다 더 중한 직책 이신데	1
지금 우리에게 필요한 것은 압도적인 관객입니다 전국민 관람하라!	1
명량에서 와키자카 역이 조진웅이었던거 같은데 한산에도 출연했다면 좋았을 텐데...	1
터미네이터 처럼 계속 시리즈로 나와야한다.	1
예고만봐도 소름이 돋습니다 다음주에 볼 수 있다니 이미 예매 끝내놓고 무릎꿇고 기다리는중	1
승리한 전투일수록 적군을 띄워야하는데 명량에서는 그저 일본군을 악인으로만 만들다보니 명량의 승전의 의미가 반감되었음.	1
저는 영화는 시원한 해전을 잘 감상하였는데, 얼마전 나온 범죄도시 코믹 캐릭터가 나대용의 진지한 연기를, 이순신 옆 보좌관 개그맨 출신분이 나오니이전의 개그하던 연기가 생각나서 집중이 잘 안되었습니다. 진지하다 갑자기 웃길거 같은 느낌도 들고;;;;;그랬습니다.	1
명량에서 보여준 쓸데없는 신파만 제발 없었으면 좋겠습니다 ㅠㅠㅠ 신파만 없어도 솔직히 우리나라 원탑 위인 중 한분인 이순신 장군님 이야기라서 국뽕 하나만으로 봐줄만할텐데 말이죠 ㅠ	0
학인진 완성후 대애박! 이란말이 그냥 나와요 극장에서 보세요 ㅎ 거북선도 개쩔어요 ㅎㅎ	1
사운드가 개 미쳤슴, 아이맥스보단 돌비 강추그리고 등장 1초전까지 예상했는데도 소름끼치던..킹갓제네럴초수퍼레전드북선!	1
고구려  때의 역사서가 조선왕조 실록이나 고구려때 대장군들의 이순신장군의 난중일기 같은 것이 지금 남아 있다면 얼마나 좋았을까 싶다	1
여태까지는 이순신 장군을 알기로는 그분의 정신 혼만 강조되서 그것만 알아왔지만 비로서 이 영화를 통해 철저한 '리얼' 을 알게되서 기대됩니다얼마나 철저한 전술적 계산 끝에 학익진이 완성된건지 말이죠	1
이순신 장군과 함께 떠오르는 이 인간......일본인도 아닌 조선 임금 선조... 생각만 해도 열받는 인간임이 분명해.	1
충격인게 명량이 개봉한지 벌써 8년이 지났다고??????????	1
이걸보고나니 다음 노량편도 기대대는군요	1
일본 전함이 학익진을 깨기 위해 전속력으로 내달리는데 그속에 거북선도 함께 갈 때, 거북선 적 아닌척 하며 조용히 가는데...은근 귀여움 ㅎㅎㅎ	1
아 안성기님 너무 좋다..  스크린에서 오래오래 뵈었으면 좋겠습니다!	1
위대한 영웅	1
한산도 대첩이 세계 3대 해전이라고도 하죠 명량도 재밋게 본 만큼 영화관에서 봐야겠네요!	1
세상어디에도 편한보스는 없다자기밑에 사람들 먹여살려야하고챙겨줘야하고 살기위해 머던해야하고많은 생각과 많은 결정을할때마다이게 맞는건지 틀린건지 고민해야하고외롭고 서글픔이 밀려올때도있고편한보스는 세상어디에도 없다	1
영화를 보니 적(왜군)들의 묘사도 매우 자세히 되어 있는 것 같은데? 역시 악역의 능력이 높을 수록 그걸 이기는 이순신의 위상이 드높아지지	1
빨리 나오면 좋겠다	1
어제 시사회에서 보고 왔습니다. 애국심이 차오릅니다 ㅎㅎㅎ 솔직히 킬링타임용으로 좋구요 남자들을 위한 영화아닐까,,, 살짝 생각이 들어요,, 학익진을 위한 영화  근데 역쉬 최민식의 무게감은,,, 독보적이긴해요~~	1
꼭 1700만 이상 관객으로 전편을 넘겨주었으면 좋겠는데, 이상하게 조금 불안.....진심 전편보다 나은 역작이 되었으면 한다...	1
꼭 극장에서봐야만 하는 역사	1
명량 이미지가 넘 큰지. 이순신 장군 역에서 좀 밀리는듯. 카리스마가... 안성기 신의 한수 인듯.고전물 에서 믿음이 가는 배우랄까.. 잘 만든 조연 느낌. 갠적 의견임.^^  기대됩니다.	1
저는 오늘 용산 4DX로 봤어요.보는 내내 아이맥스에서 볼껄 하며 무척 아쉬워 했네요.나름 눈도 내리고 거센  파도에 같이 흔들리고.. 명량도 넘 감동적으로 보았는데가슴 깊숙이 욱~하고 올라오는 감정이 생기면서 눈물이 나오더라구요.모처럼 안성기 배우님의 연기를 볼수 있어 좋았고.박해일 배우님의 대사는 많이 없지만 진짜 이순신 장군인것 같은 느낌이었습니다.' 전군출정 하라!!'고 할때는 진짜 같이  "출정하라"라고 소리 치고 싶었네요 .넘 감동있게 잘 보았고 조만간에 아이맥스로 보려고 합니다. ^^	1
가슴이 뻥~~~~눈물이 ㅠㅠ시~~~~원했습니다	1
오늘 보고 왔네요. 국뽕이 피어 오릅니다. 단 이순신의 카리스마가... ㅠㅜ	1
한산해전보다 칠천량해전이  규모가 훨씬 크고 영향력도  큿지요	1
꼭 보세요 시간 가는줄 모르고 재밋게 봤어요	1
5년이 지나도 CG 수준은 어쩔수 없고 미술도 어쩔수 없고. 그래도 이순신장군은 믿고 봅니다.	1
국뽕이라 해도 좋다 전국민이 봐야할 몇안되는 영화잉은 틀림없음	1
어제 봤는데.완성도가 아주 높아요^^	1
난세에 영웅이 나온다했는데 이 시대의 영웅은 어디 있는건지	1
티저나 소개영상들로 봤을때는 명량보다는 잘 만들었을거 같긴한데... 감독이 맘에 안들지만 이순신 영화를 안볼수는 없다 말이지 ㅎㅎ	1
이순신장군은 과거로가서 나라를 구한미래인이 아니었을까요그렇지않고선 장군으로는 너무나도 완벽한 사람입니다	1
일본인들 정말 잔인하죠.... 이순신장군 고향까지 찾아가 아들 찾아 죽이고.... 저때도 친일이 있었고.... 이번 정부는 대 놓고 친일이죠.... 미칩니다...... 해방이후 친일파만 북한처럼 제거했더라도 대한민국의 발전은 지금보다 더 높았을겁니다	1
지금 한산은 전투씬이 좀 아쉬워요.내부자들처럼 확장판이 나오길....	0
7:26 에 가토에 대해 가토 기요마사(加藤清正)가 나오는데 이 영화에서 가토로 언급되는 인물은 가토 요시아키라(가토 요시아키, 加藤嘉明)입니다.	1
지금 우리에겐 압도적인 국뽕이 필요하다	1
월선, 즉 등선육박전은 이순신 해전사상 전혀 없는 이야기입니다. 뭐.. 영화의 재미를 위해서 등선육박전을 설정했다고 해도 조금 과하네요. 이순신 장군은 기존의 등선육박전 개념을 완벽하게 탈피 해전사상 최초로 서양 애들보다 100년 이상 앞서서 함대함의 함포전을 도입하여 포격전만으로 압도적인 승리를 하신 분인데 명랑이나 한산에서도 등선육박전을 스토리로 구성하니 이부분은 조금은 아쉽네요.	0
충무공 이순신 장군님 감사합니다. 이순신 장군님이 명란해전에서 죽지 않았다면 좋을탠대ㅠㅠ	1
방금 보고왔음 오~  기대이상  잼남	1
뭔가 명량을 재밋게 봐서 그런지 한산도 뭔가 벌써부터 기대되고 재밋을거 같네요	1
드디어... 드디어 나오는구나..!!!!!!!!	1
영화 잘 보았습니다 감사합니다	1
역사 하나도 기억안나가 원균이 징징대며 트롤짓할때 갑자기 역사 한 획이 머리속에 갑자기 떠올라 영화보다 혼자 읍읍함 ㅋㅋㅋ  원균땜에 맘고생했을 이순신 장군 힘들었겠다고 어릴때 생각한것이 갑자기 기억났으요 ㅋㅋㅋ	1
거북선 충파후 용머리 들이미는거 개무섭네ㅋㅋㅋㅋ왜군들 지렸을듯	1
한산은 좀 기대가 되네요. 명량은 아무리 국뽕이고 뭐고 간에 재미없었고 역사를 알고 봐도 재미 없고 전투 이해하기가 쉽지 않아서 별로 였음.  역사에 기반한 영화여도 그 역사를 몰라도 영화 자체는 (재미를 떠나서) 이해? 가 좀 되어야 하는데 그런점에서 명량은 정말 별로 였던....아무리 이순신 국뽕이어도 명량 영화 자체로만 보면 천만을 넘길 영화인가 라는 생각이 정말 많이 들었던...	0
우매한 왕때문에 고통받는 백성, 그런 백성들을 불쌍히 여겨 하늘에서 신이 보내준 신의 대리인 이.순.신..	1
예고편만 수십번 본듯 개봉날 첫회 예매 했는데 여기 유투버 말대로 재 관람은 아이멕스로 다시 볼꺼임	1
